name	score	s1	s2
experimental_factor__rna_interference_exp	0.9284713	hnrnph2 sirna	hnrnpul2 sirna
experimental_factor__rna_interference_exp	0.94053954	hnrnph2 sirna	hnrnpk sirna
experimental_factor__rna_interference_exp	0.9137187	hnrnph2 sirna	hnrnph1 knockdown by sirna
experimental_factor__rna_interference_exp	0.9598754	ybx1 sirna	ybx3 sirna
experimental_factor__rna_interference_exp	0.9830798	thoc2 sirna	thoc1 sirna
experimental_factor__rna_interference_exp	0.9811158	thoc2 sirna	thoc3 sirna
experimental_factor__rna_interference_exp	0.97389406	cwc15 sirna	cwc27 sirna
experimental_factor__rna_interference_exp	0.96718264	smg5 knockdown by sirna	smg7 knockdown by sirna
experimental_factor__rna_interference_exp	0.9773692	smg5 knockdown by sirna	smg6 knockdown by sirna
experimental_factor__rna_interference_exp	0.89791703	linc00899 knockdown by sirnai	linc00707 knockdown by sirna number
experimental_factor__rna_interference_exp	0.9180902	sox11 sirna	sox11 knockdown by sirna
experimental_factor__rna_interference_exp	0.97709244	prpf8 sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.9491346	prpf8 sirna	prpf4 sirna
experimental_factor__rna_interference_exp	0.94434786	prpf8 sirna	prpf3 sirna
experimental_factor__rna_interference_exp	0.92907894	prpf8 sirna	prpf6 sirna
experimental_factor__rna_interference_exp	0.95830977	prpf8 sirna	prpf31 sirna
experimental_factor__rna_interference_exp	0.899346	prpf8 sirna	prpf8 knockdown by sirna
experimental_factor__rna_interference_exp	0.96287405	prpf8 sirna	prpf39 sirna
experimental_factor__rna_interference_exp	0.85192126	srrm3 sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.98374116	srrm3 sirna	srrm2 sirna
experimental_factor__rna_interference_exp	0.9822743	srrm3 sirna	srrm1 sirna
experimental_factor__rna_interference_exp	0.91150534	cdc5l sirna	cdc40 sirna
experimental_factor__rna_interference_exp	0.92072654	rbm22 sirna	rbmx2 sirna
experimental_factor__rna_interference_exp	0.95437294	rbm22 sirna	rbm17 sirna
experimental_factor__rna_interference_exp	0.93037724	rbm22 sirna	rbm5 sirna
experimental_factor__rna_interference_exp	0.94159096	rbm22 sirna	rbm10 sirna
experimental_factor__rna_interference_exp	0.92726374	rbm22 sirna	rbm6 sirna
experimental_factor__rna_interference_exp	0.94984007	ddx10 sirna	ddx3x sirna
experimental_factor__rna_interference_exp	0.9444773	ddx10 sirna	ddx39b sirna
experimental_factor__rna_interference_exp	0.95526373	ddx10 sirna	ddx24 sirna
experimental_factor__rna_interference_exp	0.9444794	ddx10 sirna	ddx41 sirna
experimental_factor__rna_interference_exp	0.98542345	ddx10 sirna	ddx17 sirna
experimental_factor__rna_interference_exp	0.9349113	ddx10 sirna	ddx52 sirna
experimental_factor__rna_interference_exp	0.95304716	ddx10 sirna	ddx23 sirna
experimental_factor__rna_interference_exp	0.8782631	ddx10 sirna	ddx39a knockdown by sirna
experimental_factor__rna_interference_exp	0.95445883	ddx10 sirna	ddx31 sirna
experimental_factor__rna_interference_exp	0.9448571	bud23 sirna	bud13 sirna
experimental_factor__rna_interference_exp	0.85147214	snw1 sirna	snip1 sirna
experimental_factor__rna_interference_exp	0.89198136	snw1 sirna	snu13 sirna
experimental_factor__rna_interference_exp	0.85430634	scrambled shrna	control shrna
experimental_factor__rna_interference_exp	0.90247905	rbm25 sirna	rbmx2 sirna
experimental_factor__rna_interference_exp	0.9285413	rbm25 sirna	rbm17 sirna
experimental_factor__rna_interference_exp	0.9363688	rbm25 sirna	rbm5 sirna
experimental_factor__rna_interference_exp	0.9321984	rbm25 sirna	rbm10 sirna
experimental_factor__rna_interference_exp	0.91875505	rbm25 sirna	rbm6 sirna
experimental_factor__rna_interference_exp	0.940704	rbm25 sirna	rbm22 sirna
experimental_factor__rna_interference_exp	0.96355164	hnrnpa1 sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.92775685	hnrnpa1 sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.96868956	hnrnpa1 sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.9778323	hnrnpa1 sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.9416088	hnrnpa1 sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.9505174	hnrnpa1 sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.9575747	hnrnpa1 sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.9495344	hnrnpa1 sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.96940166	hnrnpa1 sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.94419503	hnrnpa1 sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.96427524	hnrnpa1 sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.95300186	hnrnpa1 sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.91401017	hnrnpa1 sirna	hnrnpul2 sirna
experimental_factor__rna_interference_exp	0.9488808	hnrnpa1 sirna	hnrnpk sirna
experimental_factor__rna_interference_exp	0.9178052	hnrnpa1 sirna	hnrnph1 knockdown by sirna
experimental_factor__rna_interference_exp	0.9510835	hnrnpa1 sirna	hnrnph2 sirna
experimental_factor__rna_interference_exp	0.89224565	snrpg sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.85887176	snrpg sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.85447073	snrpg sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.8753599	snrpg sirna	snrpb sirna
experimental_factor__rna_interference_exp	0.89129424	snrpg sirna	snrpc sirna
experimental_factor__rna_interference_exp	0.8975657	ptbp1/2 knock down by sirna	ptbp1/2 knockdown by sirna
experimental_factor__rna_interference_exp	0.94703364	si-cd44-2	si-cd44-1
experimental_factor__rna_interference_exp	0.91659945	dcorest knockdown by sirna	dcorest-l knockdown by sirna
experimental_factor__rna_interference_exp	0.9917321	prpf19 sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.9376575	prpf19 sirna	prpf4 sirna
experimental_factor__rna_interference_exp	0.94530255	prpf19 sirna	prpf3 sirna
experimental_factor__rna_interference_exp	0.9108983	prpf19 sirna	prpf6 sirna
experimental_factor__rna_interference_exp	0.9674493	prpf19 sirna	prpf31 sirna
experimental_factor__rna_interference_exp	0.8826642	prpf19 sirna	prpf8 knockdown by sirna
experimental_factor__rna_interference_exp	0.9781103	prpf19 sirna	prpf39 sirna
experimental_factor__rna_interference_exp	0.9649043	prpf19 sirna	prpf8 sirna
experimental_factor__rna_interference_exp	0.8518106	upf3b sirna	upf1 knockdown by sirna
experimental_factor__rna_interference_exp	0.8869717	smg6 and smg7 double knockdown by sirna	smg7 knockdown by sirna
experimental_factor__rna_interference_exp	0.8950455	smg6 and smg7 double knockdown by sirna	smg6 knockdown by sirna
experimental_factor__rna_interference_exp	0.87690496	smg6 and smg7 double knockdown by sirna	smg5 knockdown by sirna
experimental_factor__rna_interference_exp	0.8554429	control scrambled sirna	scramble_sirna_control
experimental_factor__rna_interference_exp	0.9533541	control scrambled sirna	scrambled sirna
experimental_factor__rna_interference_exp	0.8942462	control scrambled sirna	control sirna
experimental_factor__rna_interference_exp	0.88518906	snrpf sirna	snrnp27 sirna
experimental_factor__rna_interference_exp	0.90037817	snrpf sirna	snrnp25 sirna
experimental_factor__rna_interference_exp	0.91882956	snrpf sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.9011004	snrpf sirna	snrnp200 sirna
experimental_factor__rna_interference_exp	0.8880484	snrpf sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.90374094	snrpf sirna	snrnp48 sirna
experimental_factor__rna_interference_exp	0.91888225	snrpf sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.91049063	snrpf sirna	snrnp35 sirna
experimental_factor__rna_interference_exp	0.91483307	snrpf sirna	snrpb sirna
experimental_factor__rna_interference_exp	0.8858391	snrpf sirna	snrpd1 sirna
experimental_factor__rna_interference_exp	0.9234346	snrpf sirna	snrpc sirna
experimental_factor__rna_interference_exp	0.88005567	snrpf sirna	snrpg sirna
experimental_factor__rna_interference_exp	0.8638158	sf3b3 sirna	sf3b1_r1 sirna
experimental_factor__rna_interference_exp	0.947325	sf3b3 sirna	sf3a2 sirna
experimental_factor__rna_interference_exp	0.98479545	sf3b3 sirna	sf3b6 sirna
experimental_factor__rna_interference_exp	0.9638771	thoc7 sirna	thoc1 sirna
experimental_factor__rna_interference_exp	0.9707376	thoc7 sirna	thoc3 sirna
experimental_factor__rna_interference_exp	0.96837795	thoc7 sirna	thoc2 sirna
experimental_factor__rna_interference_exp	0.90702116	znf207 sirna	znf830 sirna
experimental_factor__rna_interference_exp	0.9110015	znf207 sirna	znf84 sirna
experimental_factor__rna_interference_exp	0.92635	sf1 sirna	sf3a2 sirna
experimental_factor__rna_interference_exp	0.9035627	sf1 sirna	sf3b6 sirna
experimental_factor__rna_interference_exp	0.85560817	sf1 sirna	sfpq sirna
experimental_factor__rna_interference_exp	0.89962363	sf1 sirna	sf3b3 sirna
experimental_factor__rna_interference_exp	0.91058683	erbb2 sirna	erbb2 knockdown by sirna
experimental_factor__rna_interference_exp	0.8961248	rbm8a sirna	rbmx2 sirna
experimental_factor__rna_interference_exp	0.9207334	rbm8a sirna	rbm17 sirna
experimental_factor__rna_interference_exp	0.9194161	rbm8a sirna	rbm5 sirna
experimental_factor__rna_interference_exp	0.92573035	rbm8a sirna	rbm10 sirna
experimental_factor__rna_interference_exp	0.92336655	rbm8a sirna	rbm6 sirna
experimental_factor__rna_interference_exp	0.91935337	rbm8a sirna	rbm22 sirna
experimental_factor__rna_interference_exp	0.9063324	rbm8a sirna	rbm25 sirna
experimental_factor__rna_interference_exp	0.9670011	cdk10 sirna	cdk12 sirna
experimental_factor__rna_interference_exp	0.8793309	smarcd1 shrna	smarcad1 knockdown by shrna
experimental_factor__rna_interference_exp	0.95500344	hnrnpll sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.92594886	hnrnpll sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.9555948	hnrnpll sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.95673156	hnrnpll sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.956419	hnrnpll sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.9547769	hnrnpll sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.92833364	hnrnpll sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.9541321	hnrnpll sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9552598	hnrnpll sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.9529534	hnrnpll sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.97282535	hnrnpll sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.9453677	hnrnpll sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.92116046	hnrnpll sirna	hnrnpul2 sirna
experimental_factor__rna_interference_exp	0.9515517	hnrnpll sirna	hnrnpk sirna
experimental_factor__rna_interference_exp	0.8904875	hnrnpll sirna	hnrnph1 knockdown by sirna
experimental_factor__rna_interference_exp	0.94769055	hnrnpll sirna	hnrnph2 sirna
experimental_factor__rna_interference_exp	0.9492969	hnrnpll sirna	hnrnpa1 sirna
experimental_factor__rna_interference_exp	0.862518	dis3 sirna	dis3l2 knockdown by sirna
experimental_factor__rna_interference_exp	0.875618	dis3 sirna	dis3l knockdown by sirna
experimental_factor__rna_interference_exp	0.8707664	rluc control sirna	csn5 and rluc control sirna
experimental_factor__rna_interference_exp	0.87151587	rluc control sirna	csn8 and rluc control sirna
experimental_factor__rna_interference_exp	0.85526675	snrpd2 sirna	snrnp27 sirna
experimental_factor__rna_interference_exp	0.86343545	snrpd2 sirna	snrnp25 sirna
experimental_factor__rna_interference_exp	0.893685	snrpd2 sirna	snrpa sirna
experimental_factor__rna_interference_exp	0.86138207	snrpd2 sirna	snrnp200 sirna
experimental_factor__rna_interference_exp	0.85711646	snrpd2 sirna	snrpa1 sirna
experimental_factor__rna_interference_exp	0.8632753	snrpd2 sirna	snrnp48 sirna
experimental_factor__rna_interference_exp	0.92403364	snrpd2 sirna	snrpb2 sirna
experimental_factor__rna_interference_exp	0.86708415	snrpd2 sirna	snrnp35 sirna
experimental_factor__rna_interference_exp	0.8924294	snrpd2 sirna	snrpb sirna
experimental_factor__rna_interference_exp	0.9829826	snrpd2 sirna	snrpd1 sirna
experimental_factor__rna_interference_exp	0.9046504	snrpd2 sirna	snrpc sirna
experimental_factor__rna_interference_exp	0.8947413	snrpd2 sirna	snrpf sirna
experimental_factor__rna_interference_exp	0.875613	cwc22_r1 sirna	cwc27 sirna
experimental_factor__rna_interference_exp	0.86842644	cwc22_r1 sirna	cwc15 sirna
experimental_factor__rna_interference_exp	0.96489656	thoc6 sirna	thoc1 sirna
experimental_factor__rna_interference_exp	0.9741788	thoc6 sirna	thoc3 sirna
experimental_factor__rna_interference_exp	0.96868384	thoc6 sirna	thoc2 sirna
experimental_factor__rna_interference_exp	0.97972685	thoc6 sirna	thoc7 sirna
experimental_factor__rna_interference_exp	0.95671475	ilf2 sirna	ilf3 sirna
experimental_factor__rna_interference_exp	0.93461466	pabpc1 sirna	pabpn1 sirna
experimental_factor__rna_interference_exp	0.9579067	tia1 sirna	tial1 sirna
experimental_factor__rna_interference_exp	0.85782826	p60 sirna	p150 sirna
experimental_factor__rna_interference_exp	0.927635	u2af2 sirna	u2af1 sirna
experimental_factor__rna_interference_exp	0.86970806	hdac4 sirna	hdac1 sirna
experimental_factor__rna_interference_exp	0.97353864	hnrnpm sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.93465173	hnrnpm sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.96115535	hnrnpm sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.9551784	hnrnpm sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.95805687	hnrnpm sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.96971714	hnrnpm sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.9319544	hnrnpm sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.9692491	hnrnpm sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.9660121	hnrnpm sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.9685837	hnrnpm sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.9758356	hnrnpm sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.9571656	hnrnpm sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.9298324	hnrnpm sirna	hnrnpul2 sirna
experimental_factor__rna_interference_exp	0.9672221	hnrnpm sirna	hnrnpk sirna
experimental_factor__rna_interference_exp	0.8963824	hnrnpm sirna	hnrnph1 knockdown by sirna
experimental_factor__rna_interference_exp	0.96008134	hnrnpm sirna	hnrnph2 sirna
experimental_factor__rna_interference_exp	0.95900285	hnrnpm sirna	hnrnpa1 sirna
experimental_factor__rna_interference_exp	0.9663887	hnrnpm sirna	hnrnpll sirna
experimental_factor__rna_interference_exp	0.9525397	dhx15 sirna	dhx32 sirna
experimental_factor__rna_interference_exp	0.9399525	dhx15 sirna	dhx8 sirna
experimental_factor__rna_interference_exp	0.8589206	dhx15 sirna	ddx17 sirna
experimental_factor__rna_interference_exp	0.95139384	dhx15 sirna	dhx9 sirna
experimental_factor__rna_interference_exp	0.9641198	dhx15 sirna	dhx35 sirna
experimental_factor__rna_interference_exp	0.85209775	dhx15 sirna	ddx10 sirna
experimental_factor__rna_interference_exp	0.90789413	ptbp1/ptbp2 sirna	ptbp1/2 knockdown by sirna
experimental_factor__rna_interference_exp	0.8715011	srsf2 knockdown by sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.8589655	srsf2 knockdown by sirna	srsf4 sirna
experimental_factor__rna_interference_exp	0.8961566	srsf2 knockdown by sirna	srsf11 sirna
experimental_factor__rna_interference_exp	0.8816893	srsf2 knockdown by sirna	srsf3 sirna
experimental_factor__rna_interference_exp	0.89545184	srsf2 knockdown by sirna	srsf1 sirna
experimental_factor__rna_interference_exp	0.8737259	srsf2 knockdown by sirna	srsf9 sirna
experimental_factor__rna_interference_exp	0.959614	hspa1a sirna	hspa8 sirna
experimental_factor__rna_interference_exp	0.9457936	hspa1a sirna	hspa5 sirna
experimental_factor__rna_interference_exp	0.90553534	taz knockdown by sirna	taz-as202 knockdown by sirna
experimental_factor__rna_interference_exp	0.974082	smarca4 sirna	smarcd1 sirna
experimental_factor__rna_interference_exp	0.8904499	prpf8_r1 sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.8558991	prpf8_r1 sirna	prpf31 sirna
experimental_factor__rna_interference_exp	0.85771763	prpf8_r1 sirna	prpf39 sirna
experimental_factor__rna_interference_exp	0.88465357	prpf8_r1 sirna	prpf8 sirna
experimental_factor__rna_interference_exp	0.8756558	prpf8_r1 sirna	prpf19 sirna
experimental_factor__rna_interference_exp	0.89261734	scramble sirna	scramble_sirna_control
experimental_factor__rna_interference_exp	0.9289982	scramble sirna	scrambled sirna
experimental_factor__rna_interference_exp	0.86005664	scramble sirna	control sirna
experimental_factor__rna_interference_exp	0.8768423	scramble sirna	control scrambled sirna
experimental_factor__rna_interference_exp	0.861029	c19orf43 sirna	cxorf56 sirna
experimental_factor__rna_interference_exp	0.92003393	rnpc3 sirna	rnps1 sirna
experimental_factor__rna_interference_exp	0.8654313	prpf8_r2 sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.86654764	prpf8_r2 sirna	prpf8 sirna
experimental_factor__rna_interference_exp	0.8539384	prpf8_r2 sirna	prpf19 sirna
experimental_factor__rna_interference_exp	0.95231414	prpf8_r2 sirna	prpf8_r1 sirna
experimental_factor__rna_interference_exp	0.86876315	zeb1 knock-down by sirna	vezf1 knock down by sirna
experimental_factor__rna_interference_exp	0.8545113	upf3a sirna	upf1 knockdown by sirna
experimental_factor__rna_interference_exp	0.9866849	upf3a sirna	upf3b sirna
experimental_factor__rna_interference_exp	0.95458615	prpf40a sirna	prpf18 sirna
experimental_factor__rna_interference_exp	0.95046103	prpf40a sirna	prpf4 sirna
experimental_factor__rna_interference_exp	0.9196944	prpf40a sirna	prpf3 sirna
experimental_factor__rna_interference_exp	0.87427795	prpf40a sirna	prpf6 sirna
experimental_factor__rna_interference_exp	0.9511632	prpf40a sirna	prpf31 sirna
experimental_factor__rna_interference_exp	0.87169385	prpf40a sirna	prpf8 knockdown by sirna
experimental_factor__rna_interference_exp	0.9512179	prpf40a sirna	prpf39 sirna
experimental_factor__rna_interference_exp	0.9478193	prpf40a sirna	prpf8 sirna
experimental_factor__rna_interference_exp	0.9540732	prpf40a sirna	prpf19 sirna
experimental_factor__rna_interference_exp	0.9179034	usp22 sirna	usp39 sirna
experimental_factor__rna_interference_exp	0.9138681	usp22 sirna	usp22 knockdown by sirna
experimental_factor__rna_interference_exp	0.9166304	bmi1 sirna	bmi1 knockdown by sirna
experimental_factor__rna_interference_exp	0.9301461	kat2a sirna	kat5 sirna
experimental_factor__rna_interference_exp	0.8744257	sf3b2 sirna	sf3b1_r1 sirna
experimental_factor__rna_interference_exp	0.95051897	sf3b2 sirna	sf3a2 sirna
experimental_factor__rna_interference_exp	0.9826709	sf3b2 sirna	sf3b6 sirna
experimental_factor__rna_interference_exp	0.9902352	sf3b2 sirna	sf3b3 sirna
experimental_factor__rna_interference_exp	0.9100611	sf3b2 sirna	sf1 sirna
experimental_factor__rna_interference_exp	0.96272326	esrp1 sirna	esrp2 sirna
experimental_factor__rna_interference_exp	0.9170145	mfap1 knockdown by sirna	mfap1 sirna
experimental_factor__rna_interference_exp	0.9257518	adarb1 sirna	adar sirna
experimental_factor__rna_interference_exp	0.8651557	sf3b4 sirna	sf3b1_r1 sirna
experimental_factor__rna_interference_exp	0.9392799	sf3b4 sirna	sf3a2 sirna
experimental_factor__rna_interference_exp	0.98717725	sf3b4 sirna	sf3b6 sirna
experimental_factor__rna_interference_exp	0.990881	sf3b4 sirna	sf3b3 sirna
experimental_factor__rna_interference_exp	0.90104663	sf3b4 sirna	sf1 sirna
experimental_factor__rna_interference_exp	0.9861908	sf3b4 sirna	sf3b2 sirna
experimental_factor__rna_interference_exp	0.8580487	u2surp sirna	u2af2 sirna
experimental_factor__rna_interference_exp	0.8522246	rbm42 knockdown by sirna	rbmx2 sirna
experimental_factor__rna_interference_exp	0.8583075	rbm42 knockdown by sirna	rbm17 sirna
experimental_factor__rna_interference_exp	0.8757858	rbm42 knockdown by sirna	rbm5 sirna
experimental_factor__rna_interference_exp	0.8708882	rbm42 knockdown by sirna	rbm10 sirna
experimental_factor__rna_interference_exp	0.8732563	rbm42 knockdown by sirna	rbm6 sirna
experimental_factor__rna_interference_exp	0.8719852	rbm42 knockdown by sirna	rbm22 sirna
experimental_factor__rna_interference_exp	0.8686857	rbm42 knockdown by sirna	rbm25 sirna
experimental_factor__rna_interference_exp	0.86238515	rbm42 knockdown by sirna	rrbp1 knockdown by sirna
experimental_factor__rna_interference_exp	0.9495709	lsm2 sirna	lsm6 sirna
experimental_factor__rna_interference_exp	0.959309	lsm2 sirna	lsm3 sirna
experimental_factor__rna_interference_exp	0.9530481	lsm2 sirna	lsm7 sirna
experimental_factor__rna_interference_exp	0.9625089	lsm4 sirna	lsm6 sirna
experimental_factor__rna_interference_exp	0.96571326	lsm4 sirna	lsm3 sirna
experimental_factor__rna_interference_exp	0.956108	lsm4 sirna	lsm7 sirna
experimental_factor__rna_interference_exp	0.9596162	lsm4 sirna	lsm2 sirna
experimental_factor__rna_interference_exp	0.89744186	ptbp1 sirna	ptbp1/2 knockdown by sirna
experimental_factor__rna_interference_exp	0.94147253	ptbp1 sirna	ptbp1/ptbp2 sirna
experimental_factor__rna_interference_exp	0.99099576	sf3a3 sirna	sf3a2 sirna
experimental_factor__rna_interference_exp	0.9345484	sf3a3 sirna	sf3b6 sirna
experimental_factor__rna_interference_exp	0.95484984	sf3a3 sirna	sf3b3 sirna
experimental_factor__rna_interference_exp	0.9149262	sf3a3 sirna	sf1 sirna
experimental_factor__rna_interference_exp	0.9400979	sf3a3 sirna	sf3b2 sirna
experimental_factor__rna_interference_exp	0.9426027	sf3a3 sirna	sf3b4 sirna
experimental_factor__rna_interference_exp	0.8700807	dis3l sirna	dis3l2 knockdown by sirna
experimental_factor__rna_interference_exp	0.89796937	dis3l sirna	dis3l knockdown by sirna
experimental_factor__rna_interference_exp	0.96728617	dis3l sirna	dis3 sirna
experimental_factor__rna_interference_exp	0.95274764	sf3b1_r2 sirna	sf3b1_r1 sirna
experimental_factor__rna_interference_exp	0.85441613	sf3b1_r2 sirna	sf3b6 sirna
experimental_factor__rna_interference_exp	0.8557576	sf3b1_r2 sirna	sf3b3 sirna
experimental_factor__rna_interference_exp	0.87024665	sf3b1_r2 sirna	sf3b2 sirna
experimental_factor__rna_interference_exp	0.85595965	sf3b1_r2 sirna	sf3b4 sirna
experimental_factor__rna_interference_exp	0.8500972	dhx33 sirna	ddx3x sirna
experimental_factor__rna_interference_exp	0.9885905	dhx33 sirna	dhx32 sirna
experimental_factor__rna_interference_exp	0.8522662	dhx33 sirna	ddx39b sirna
experimental_factor__rna_interference_exp	0.92390066	dhx33 sirna	dhx8 sirna
experimental_factor__rna_interference_exp	0.9276377	dhx33 sirna	dhx9 sirna
experimental_factor__rna_interference_exp	0.98818535	dhx33 sirna	dhx35 sirna
experimental_factor__rna_interference_exp	0.86282223	dhx33 sirna	ddx31 sirna
experimental_factor__rna_interference_exp	0.9456667	dhx33 sirna	dhx15 sirna
experimental_factor__rna_interference_exp	0.97465944	csn8 and cdk2 sirna	csn5 and cdk2 sirna
experimental_factor__rna_interference_exp	0.9249797	kat2b sirna	kat5 sirna
experimental_factor__rna_interference_exp	0.96534884	kat2b sirna	kat2a sirna
experimental_factor__rna_interference_exp	0.9449591	dhx57 sirna	dhx32 sirna
experimental_factor__rna_interference_exp	0.935611	dhx57 sirna	dhx8 sirna
experimental_factor__rna_interference_exp	0.8872069	dhx57 sirna	ddx52 sirna
experimental_factor__rna_interference_exp	0.933672	dhx57 sirna	dhx9 sirna
experimental_factor__rna_interference_exp	0.9542645	dhx57 sirna	dhx35 sirna
experimental_factor__rna_interference_exp	0.9458273	dhx57 sirna	dhx15 sirna
experimental_factor__rna_interference_exp	0.9342775	dhx57 sirna	dhx33 sirna
experimental_factor__rna_interference_exp	0.90492344	ythdc1 sirna	ythdf3 knockdown by sirna
experimental_factor__rna_interference_exp	0.9721036	jak3 knockdown by sirna	jak1 knockdown by sirna
experimental_factor__rna_interference_exp	0.91212386	clk2 sirna	clk4 sirna
experimental_factor__rna_interference_exp	0.94657946	clk2 sirna	clk1 sirna
experimental_factor__rna_interference_exp	0.8972524	nr5a2 sirna	nrp1 sirna
experimental_factor__rna_interference_exp	0.8513105	nr5a2 sirna	nr2f2 knockdown by sirna
experimental_factor__rna_interference_exp	0.94253814	srsf6 sirna	srsf7 sirna
experimental_factor__rna_interference_exp	0.92261434	srsf6 sirna	srsf4 sirna
experimental_factor__rna_interference_exp	0.9308411	srsf6 sirna	srsf11 sirna
experimental_factor__rna_interference_exp	0.92391586	srsf6 sirna	srsf3 sirna
experimental_factor__rna_interference_exp	0.9313408	srsf6 sirna	srsf1 sirna
experimental_factor__rna_interference_exp	0.938522	srsf6 sirna	srsf9 sirna
experimental_factor__rna_interference_exp	0.8639293	srsf6 sirna	srsf2 knockdown by sirna
experimental_factor__rna_interference_exp	0.9494841	xab2_r1 sirna	xab2_r2 sirna
experimental_factor__rna_interference_exp	0.90302515	mycn and tbx2 knockdown by shrna number	tbx2 knockdown by shrna number
experimental_factor__rna_interference_exp	0.8752428	mycn and tbx2 knockdown by shrna number	mycn knockdown by shrna
experimental_factor__rna_interference_exp	0.8983157	plrg1 depletion by sirna	plrg1 sirna
experimental_factor__rna_interference_exp	0.9343848	znf326 sirna	znf830 sirna
experimental_factor__rna_interference_exp	0.9124654	znf326 sirna	znf84 sirna
experimental_factor__rna_interference_exp	0.9050461	znf326 sirna	znf207 sirna
experimental_factor__rna_interference_exp	0.89035136	hnrnp h knockdown by sirna	hnrnpf sirna
experimental_factor__rna_interference_exp	0.85766983	hnrnp h knockdown by sirna	hnrnpul1 sirna
experimental_factor__rna_interference_exp	0.88272566	hnrnp h knockdown by sirna	hnrnpab sirna
experimental_factor__rna_interference_exp	0.8936342	hnrnp h knockdown by sirna	hnrnpa3 sirna
experimental_factor__rna_interference_exp	0.8726187	hnrnp h knockdown by sirna	hnrnpdl sirna
experimental_factor__rna_interference_exp	0.8897073	hnrnp h knockdown by sirna	hnrnpc sirna
experimental_factor__rna_interference_exp	0.87382674	hnrnp h knockdown by sirna	hnrnp a1 sirna
experimental_factor__rna_interference_exp	0.8832222	hnrnp h knockdown by sirna	hnrnpd sirna
experimental_factor__rna_interference_exp	0.8979126	hnrnp h knockdown by sirna	hnrnph1 sirna
experimental_factor__rna_interference_exp	0.8820195	hnrnp h knockdown by sirna	hnrnpu sirna
experimental_factor__rna_interference_exp	0.8966751	hnrnp h knockdown by sirna	hnrnpl sirna
experimental_factor__rna_interference_exp	0.89046526	hnrnp h knockdown by sirna	hnrnph3 sirna
experimental_factor__rna_interference_exp	0.8901912	hnrnp h knockdown by sirna	hnrnpk sirna
experimental_factor__rna_interference_exp	0.9561674	hnrnp h knockdown by sirna	hnrnph1 knockdown by sirna
experimental_factor__rna_interference_exp	0.88901407	hnrnp h knockdown by sirna	hnrnph2 sirna
experimental_factor__rna_interference_exp	0.8917722	hnrnp h knockdown by sirna	hnrnpa1 sirna
experimental_factor__rna_interference_exp	0.8702804	hnrnp h knockdown by sirna	hnrnpll sirna
