attr	score	s1	s2
tumor_size_sam	0.81770396	6×5×2	6x5
tumor_size_sam	0.8175922	4.0×3.5×2.0	4x3.5x1
tumor_size_sam	0.73983824	4.0×3.5×2.0	3.5x2
tumor_size_sam	0.7161661	4.0×3.5×2.0	2.5x2
tumor_size_sam	0.79201853	4.0×3.5×2.0	3.3x2.8
tumor_size_sam	0.86890966	4.0×3.5×2.0	3.5x2x1.5
tumor_size_sam	0.8001671	4.0×3.5×2.0	3.5×2.5
tumor_size_sam	0.7858654	4.0×3.5×2.0	3x2.5
tumor_size_sam	0.75204396	4.0×3.5×2.0	2.3x2
tumor_size_sam	0.7834984	4.0×3.5×2.0	4.3x3
tumor_size_sam	0.8827515	4.0×3.5×2.0	5.5x3.5x0.5
tumor_size_sam	0.7345613	4.0×3.5×2.0	2.5x1.5
tumor_size_sam	0.77621204	4.0×3.5×2.0	2.7x2.7
tumor_size_sam	0.75477004	4.0×3.5×2.0	6.5x5x1.5
tumor_size_sam	0.78338695	4.0×3.5×2.0	3x2.8
tumor_size_sam	0.77810556	4.0×3.5×2.0	3.5×2.8
tumor_size_sam	0.8843777	4.0×3.5×2.0	3.5x2.3x1
tumor_size_sam	0.7124038	4.0×3.5×2.0	6×5×2
tumor_size_sam	0.72404647	11x5x3	4x3.5x1
tumor_size_sam	0.7320132	11x5x3	6.5x5x1.5
tumor_size_sam	0.7259837	11x5x3	6.5x6x1.5
tumor_size_sam	0.7309158	5x4	4x3.5x1
tumor_size_sam	0.8528367	5x4	7x4
tumor_size_sam	0.7001169	5x4	4.3x3
tumor_size_sam	0.8994628	5x4	6x5
tumor_size_sam	0.74906456	5x4	6×5×2
tumor_size_sam	0.7601944	5.0x3.0	4x3.5x1
tumor_size_sam	0.77456605	5.0x3.0	3.5x2
tumor_size_sam	0.74967647	5.0x3.0	2.5x2
tumor_size_sam	0.79451877	5.0x3.0	3.3x2.8
tumor_size_sam	0.75266886	5.0x3.0	3.5x2x1.5
tumor_size_sam	0.79398197	5.0x3.0	3.5×2.5
tumor_size_sam	0.74984235	5.0x3.0	3x2.5
tumor_size_sam	0.74743307	5.0x3.0	2.3x2
tumor_size_sam	0.7192949	5.0x3.0	1.5x1.3
tumor_size_sam	0.81817544	5.0x3.0	4.3x3
tumor_size_sam	0.8274815	5.0x3.0	5.5x3.5x0.5
tumor_size_sam	0.76555014	5.0x3.0	2.5x1.5
tumor_size_sam	0.7797266	5.0x3.0	2.7x2.7
tumor_size_sam	0.76224756	5.0x3.0	6.5x5x1.5
tumor_size_sam	0.7390832	5.0x3.0	3x2.8
tumor_size_sam	0.7716371	5.0x3.0	3.5×2.8
tumor_size_sam	0.70254856	5.0x3.0	6.5x6x1.5
tumor_size_sam	0.75353605	5.0x3.0	3.5x2.3x1
tumor_size_sam	0.81111985	5.0x3.0	4.0×3.5×2.0
tumor_size_sam	0.8100511	small tumor	large tumor
tumor_size_sam	0.7892605	3x2	3.5x2
tumor_size_sam	0.74631935	3x2	2.5x2
tumor_size_sam	0.8144336	3x2	3x2.5
tumor_size_sam	0.77443516	3x2	2.3x2
tumor_size_sam	0.7092894	3x2	4.3x3
tumor_size_sam	0.77624106	3x2	3x2.8
tumor_size_sam	0.7255132	3x2	2x1.5
tumor_size_sam	0.89967346	3x2	3x3
tumor_size_sam	0.7210748	3x2	5x4
tumor_size_sam	0.7169863	numeric 5cm	number 3.5cm
tumor_size_sam	0.7560644	numeric 5cm	=5cm
tumor_size_sam	0.74791837	numeric 5cm	number 5.2cm
tumor_size_sam	0.7227954	6cm	number 3.5cm
tumor_size_sam	0.87698835	6cm	1.7cm
tumor_size_sam	0.95733607	6cm	5cm
tumor_size_sam	0.7977478	6cm	=5cm
tumor_size_sam	0.8671144	6cm	1.8cm
tumor_size_sam	0.7469262	6cm	number 5.2cm
tumor_size_sam	0.81789565	1.8x1.4x0.6	4x3.5x1
tumor_size_sam	0.7426702	1.8x1.4x0.6	3.3x2.8
tumor_size_sam	0.8826548	1.8x1.4x0.6	3.5x2x1.5
tumor_size_sam	0.8518088	1.8x1.4x0.6	1.5x1.3
tumor_size_sam	0.8481039	1.8x1.4x0.6	5.5x3.5x0.5
tumor_size_sam	0.7803072	1.8x1.4x0.6	2.5x1.5
tumor_size_sam	0.73283625	1.8x1.4x0.6	2.7x2.7
tumor_size_sam	0.84561145	1.8x1.4x0.6	6.5x5x1.5
tumor_size_sam	0.7026913	1.8x1.4x0.6	3x2.8
tumor_size_sam	0.70176136	1.8x1.4x0.6	3.5×2.8
tumor_size_sam	0.8255451	1.8x1.4x0.6	6.5x6x1.5
tumor_size_sam	0.7264918	1.8x1.4x0.6	2x1.5
tumor_size_sam	0.86374056	1.8x1.4x0.6	3.5x2.3x1
tumor_size_sam	0.81570107	1.8x1.4x0.6	4.0×3.5×2.0
tumor_size_sam	0.7135937	1.8x1.4x0.6	5.0x3.0
tumor_size_sam	0.7230452	9.5x6	6.5x6x1.5
tumor_size_sam	0.7174345	number mm	number x number cm
tumor_size_sam	0.77349764	number mm	number cm
tumor_size_sam	0.7619461	numeric x numeric x number cm numeric x numeric x numeric cm processing	number x number cm
tumor_size_sam	0.7117971	numeric x numeric x number cm numeric x numeric x numeric cm processing	number x number x number cm
tumor_size_sam	0.7906415	5x3.8	4x3.5x1
tumor_size_sam	0.84842336	5x3.8	3.5x2
tumor_size_sam	0.8104764	5x3.8	2.5x2
tumor_size_sam	0.8461362	5x3.8	3.3x2.8
tumor_size_sam	0.7737553	5x3.8	3.5x2x1.5
tumor_size_sam	0.85478044	5x3.8	3.5×2.5
tumor_size_sam	0.8333248	5x3.8	3x2.5
tumor_size_sam	0.7847342	5x3.8	2.3x2
tumor_size_sam	0.74766433	5x3.8	1.5x1.3
tumor_size_sam	0.8656013	5x3.8	4.3x3
tumor_size_sam	0.81637716	5x3.8	5.5x3.5x0.5
tumor_size_sam	0.81402576	5x3.8	2.5x1.5
tumor_size_sam	0.78343743	5x3.8	2.7x2.7
tumor_size_sam	0.7853057	5x3.8	6.5x5x1.5
tumor_size_sam	0.8278334	5x3.8	3x2.8
tumor_size_sam	0.8416413	5x3.8	3.5×2.8
tumor_size_sam	0.7147678	5x3.8	6.5x6x1.5
tumor_size_sam	0.7499673	5x3.8	6x5
tumor_size_sam	0.7492168	5x3.8	2x1.5
tumor_size_sam	0.7446768	5x3.8	3.5x2.3x1
tumor_size_sam	0.7169131	5x3.8	6×5×2
tumor_size_sam	0.75179076	5x3.8	4.0×3.5×2.0
tumor_size_sam	0.76562846	5x3.8	5x4
tumor_size_sam	0.8706434	5x3.8	5.0x3.0
tumor_size_sam	0.7325393	6.0×5.0	3.5x2
tumor_size_sam	0.7523742	6.0×5.0	2.5x2
tumor_size_sam	0.7372037	6.0×5.0	3.3x2.8
tumor_size_sam	0.7867454	6.0×5.0	3.5×2.5
tumor_size_sam	0.71806216	6.0×5.0	2.3x2
tumor_size_sam	0.7512353	6.0×5.0	4.3x3
tumor_size_sam	0.7680834	6.0×5.0	5.5x3.5x0.5
tumor_size_sam	0.74208796	6.0×5.0	2.5x1.5
